HDI,TC,TD,STI,POP,GDPCAP,country_development
0.498,3.091042453358316,0.0,3.7297814454343623,17.477233103728686,7.497754494388179,underdeveloped
0.498,3.1780538303479458,0.0,3.7297814454343623,17.477233103728686,7.497754494388179,underdeveloped
0.498,3.1780538303479458,0.0,3.7297814454343623,17.477233103728686,7.497754494388179,underdeveloped
0.498,3.5263605246161616,0.0,3.7297814454343623,17.477233103728686,7.497754494388179,underdeveloped
0.498,3.6888794541139363,0.0,3.9304521408965134,17.477233103728686,7.497754494388179,underdeveloped
0.498,3.7376696182833684,0.0,4.081934542145419,17.477233103728686,7.497754494388179,underdeveloped
0.498,4.31748811353631,0.0,4.081934542145419,17.477233103728686,7.497754494388179,underdeveloped
0.498,4.31748811353631,0.0,4.081934542145419,17.477233103728686,7.497754494388179,underdeveloped
0.498,4.51085950651685,0.6931471805599453,4.213460043112263,17.477233103728686,7.497754494388179,underdeveloped
0.498,4.663439094112067,1.0986122886681098,4.213460043112263,17.477233103728686,7.497754494388179,underdeveloped
0.498,4.736198448394496,1.3862943611198906,4.213460043112263,17.477233103728686,7.497754494388179,underdeveloped
0.498,4.948759890378168,1.3862943611198906,4.213460043112263,17.477233103728686,7.497754494388179,underdeveloped
0.498,5.111987788356544,1.3862943611198906,4.213460043112263,17.477233103728686,7.497754494388179,underdeveloped
0.498,5.2574953720277815,1.3862943611198906,4.213460043112263,17.477233103728686,7.497754494388179,underdeveloped
0.498,5.459585514144159,1.3862943611198906,4.213460043112263,17.477233103728686,7.497754494388179,underdeveloped
0.498,5.459585514144159,1.3862943611198906,4.213460043112263,17.477233103728686,7.497754494388179,underdeveloped
0.498,5.598421958998375,1.6094379124341003,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,5.700443573390687,1.9459101490553132,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,5.820082930352362,1.9459101490553132,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,5.905361848054571,2.3978952727983707,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.0473721790462776,2.6390573296152584,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.182084906716632,2.70805020110221,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.255750041753367,2.70805020110221,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.318968113746434,2.8903717578961645,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.408528791059498,2.8903717578961645,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.499787040655854,3.044522437723423,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.570882962339584,3.1354942159291497,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.664409020350408,3.2188758248682006,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.677083461247136,3.367295829986474,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.739336627357174,3.4011973816621555,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.811244378601294,3.4011973816621555,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.903747257584598,3.4965075614664802,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.93828448401696,3.5553480614894135,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,6.9957661563048505,3.58351893845611,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.069874128458572,3.6888794541139363,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.155396301896734,3.7376696182833684,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.208600337960199,3.7612001156935624,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.288244401020124,3.8501476017100584,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.333676395657684,4.04305126783455,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.440146680662688,4.04305126783455,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.510430556378006,4.0943445622221,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.575071699507561,4.0943445622221,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.682943169878292,4.1588830833596715,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.755767170102998,4.219507705176107,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.81156848934518,4.276666119016055,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.902487437162855,4.442651256490317,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,7.970394907191429,4.499809670330265,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.07837810362652,4.553876891600541,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.129174996911793,4.6443908991413725,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.178358165605836,4.663439094112067,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.236950048061455,4.6913478822291435,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.302265794873367,4.74493212836325,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.389814262086407,4.787491742782046,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.452547997922705,4.804021044733257,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.51057131510735,4.844187086458591,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.561401446080557,4.867534450455582,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.582793648500186,4.912654885736052,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.764365720529808,5.123963979403259,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.764365720529808,5.123963979403259,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.804475183846678,5.1298987149230735,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.863898604317479,5.153291594497779,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,8.942853006809921,5.181783550292085,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.005159521036145,5.231108616854587,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.068315871946766,5.262690188904886,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.128696382935672,5.3230099791384085,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.210140351973516,5.375278407684165,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.266909723464076,5.384495062789089,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.321255432547337,5.389071729816501,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.378478484253662,5.393627546352362,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.429957713513835,5.424950017481403,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.475470039957452,5.459585514144159,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.522153924002891,5.5053315359323625,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.583626581720113,5.517452896464707,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.629379600111465,5.54907608489522,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.66459564425378,5.579729825986222,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.711660965727868,5.598421958998375,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.75655244441243,5.683579767338681,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.8011225458581,5.703782474656201,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.850561346726723,5.733341276897746,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.88078171500049,5.7899601708972535,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.920442993185542,5.877735781779639,4.433907256550871,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.94831750445392,5.910796644040527,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,9.973899416776494,5.950642552587727,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.005276698438163,6.003887067106539,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.038455412946613,6.054439346269371,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.066711233638141,6.100318952020064,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.090050103587338,6.111467339502679,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.117227023775044,6.154858094016418,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.147491994517667,6.169610732491456,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.177704374034338,6.19644412779452,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.198914555435355,6.222576268071369,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.223104243518256,6.302618975744905,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.235593126289832,6.306275286948016,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.254989137700862,6.343880434126331,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.269275843491394,6.364750756851911,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.279970025719809,6.393590753950631,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.291501267030537,6.42648845745769,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.299407247800762,6.459904454377535,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.314769045965733,6.51471269087253,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.323874113321294,6.52649485957079,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.329278027105538,6.555356891810665,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.340677400338533,6.580639137284949,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.349390581417667,6.597145701886651,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.35828236177716,6.61472560020376,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.36835300392574,6.651571873589727,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.374178445562,6.693323668269949,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.383565267353339,6.70808408385307,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.394273720964392,6.716594773520978,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.402776888483789,6.761572768804055,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.415832022271388,6.824373670043086,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.422102758576948,6.841615476477592,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.42385748414504,6.842683282238422,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.431406253728296,6.863803391452954,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.44482298250669,6.901737206656574,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.44729330359671,6.917705609835305,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.44729330359671,6.917705609835305,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.447409403791308,6.919683849847411,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.455647039795096,6.951772164398911,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.462931897204566,6.9975959829819265,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.465101343134224,7.016609683894219,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.47132657962855,7.044905117129371,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.471666571132038,7.059617628291383,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.476583502028243,7.074116816197362,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.480522176412455,7.078341579557671,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.483661984436106,7.081708586105575,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.488910314508901,7.099201743553092,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.489272214767574,7.099201743553092,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.492273717771331,7.1276936993473985,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.49562584646259,7.138073034044347,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.498553216683446,7.1459844677143876,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.501444546092324,7.146772179452637,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.504272703223904,7.147559271189454,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.504272703223904,7.147559271189454,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.50621756297161,7.147559271189454,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.51080447649088,7.1569563646156364,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.51080447649088,7.1569563646156364,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.51080447649088,7.157735484249907,4.365643155423357,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.511811868655796,7.160845906664299,4.31748811353631,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.514040857292054,7.165493475060845,4.26689632742025,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.515858423068785,7.168579897264035,4.26689632742025,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.516969037677818,7.168579897264035,4.26689632742025,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.519078514877199,7.175489713624222,4.26689632742025,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.520131587109958,7.179307969504034,4.26689632742025,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.520131587109958,7.179307969504034,4.26689632742025,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.520131587109958,7.179307969504034,4.26689632742025,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.525917160881786,7.203405521083095,4.26689632742025,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.527954312791167,7.21081845347222,4.26689632742025,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.53006748882396,7.217443431696533,4.26689632742025,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.53025451707913,7.217443431696533,4.0975062255596795,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.533455287996134,7.222566018822171,4.0975062255596795,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.534652940740193,7.226209010100671,4.0975062255596795,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.534732733279633,7.226209010100671,3.8743211382441345,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.534732733279633,7.226209010100671,3.8743211382441345,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.538979136857908,7.232010331664759,3.8743211382441345,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.541544766778113,7.233455418621439,3.8743211382441345,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.542548067192307,7.233455418621439,3.8743211382441345,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.545315122572783,7.234898420314831,3.8743211382441345,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.545315122572783,7.234898420314831,3.8743211382441345,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.547181849376543,7.242082359256962,3.8743211382441345,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.547208116433715,7.242082359256962,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.548651743073922,7.244941546337007,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.548730426438988,7.244941546337007,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.54901887915441,7.2456550675945355,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.549097533638411,7.2456550675945355,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.549595535090287,7.2456550675945355,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.550486077070094,7.2485040723706105,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.550721676081666,7.2485040723706105,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.551715815970995,7.25063551189868,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.552891810148154,7.251344983372214,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.553309608357699,7.251344983372214,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.553831610770764,7.251344983372214,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.5557606538861,7.252762418053187,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.55825766397507,7.254884810077338,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.558932865912062,7.257002707092073,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.559555724854652,7.258412150595307,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.560281903630274,7.258412150595307,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.56116298378782,7.258412150595307,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.56206916790876,7.258412150595307,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.564008230268978,7.258412150595307,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.566562048839781,7.262628600974241,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.567592047643343,7.269616749608169,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.568029476085739,7.269616749608169,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.568029476085739,7.269616749608169,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.569237842239122,7.270312886079025,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.572444494294857,7.273092595999522,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.572444494294857,7.273092595999522,3.0587070727153796,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.57321256315158,7.275172319452771,3.3568971227655755,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.575027979342014,7.27655640271871,3.3568971227655755,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.575666426659877,7.280008252884188,3.3568971227655755,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.576074819130712,7.280008252884188,3.3568971227655755,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.576227923318411,7.2813856635702825,3.3568971227655755,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.577120564191771,7.2813856635702825,3.3568971227655755,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.577120564191771,7.2813856635702825,3.3568971227655755,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.577426429154775,7.283448228756631,3.3568971227655755,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.577808628846025,7.284820912568604,3.3568971227655755,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.578165216812412,7.284820912568604,3.3568971227655755,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.578598045609922,7.284820912568604,3.3568971227655755,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.578725312552505,7.284820912568604,3.2188758248682006,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.578903459065758,7.2875606403097235,3.2188758248682006,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.580022511040418,7.2875606403097235,3.2188758248682006,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.583701457684175,7.2909747781429814,4.000583182407627,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.585270403017024,7.292337176173877,4.000583182407627,17.477233103728686,7.497754494388179,underdeveloped
0.498,10.586988356044268,7.293017679772782,4.000583182407627,17.477233103728686,7.497754494388179,underdeveloped
